,0,1,2,3
0,0.0634047975803338,0.0632061545271145,-0.042002283,82.0
1,0.0592004293436066,0.0587330625185618,-0.0309896429999999,1019.0
2,0.0653940995225466,0.0648696683258643,0.05000753,421.0
3,0.0602614605512041,0.0602285079594481,-0.037089832,313.0
4,0.0600641554588073,0.0602727805657992,-0.048531905,493.0
5,0.0651427526697378,0.0649093752840959,-0.0589646059999999,101.0
6,0.0652337649775376,0.0650018201880116,-0.019013662,83.0
7,0.0643089014896186,0.0640468346182435,0.03682913,273.0
8,0.0562060556256722,0.0557509956548619,0.033561572,9.0
9,0.0666367319276768,0.0667574402438363,-0.028149825,86.0
10,0.0654087226083158,0.0652997181349772,-0.060316857,67.0
11,0.0477296785684259,0.0472538793146901,-0.0533747559999999,571.0
12,0.0621535333516259,0.0616331920865992,0.032158755,872.0
13,0.073087450433847,0.0727306648387145,-0.03556834,263.0
14,0.0587146889205506,0.0589367956223523,0.054595962,392.0
15,0.0554158988366,0.0576702690221431,-0.05030887,276.0
16,0.0389295571570767,0.017040915333823,0.0613201259999999,48.0
17,0.0309457924385496,0.0318296458237791,0.064156495,54.0
18,0.0665978655941101,0.0669407486568604,-0.0316167029999999,44.0
19,0.041392842798841,0.0362293551860932,0.02289892,5.0
20,0.1134360123735656,0.1061491576276611,0.19774774,61.0
21,0.1012338054352244,0.0954078321248434,0.2428067,99.0
22,0.101626787084322,0.0925113503191302,0.39305902,102.0
23,0.1867676191548668,0.1779480814947341,0.39305902,69.0
24,0.1424885343847039,0.1364607271020982,0.39305902,60.0
25,0.0397095295377358,0.0429893915047654,0.39305902,60.0
26,0.0738379806476209,0.0919143675730458,0.22644275,31.0
27,0.0429685152007529,0.0455258884676782,0.24737819,9.0
28,0.0,0.0,0.39305902,82.0
29,0.0,0.0,-0.0589568,59.0
30,0.5639502153695547,0.6407886113993753,-0.0447574559999999,52.0
31,0.0350351938973249,0.0367086574709336,-0.027623417,74.0
32,0.0235388113211378,0.0235560441944585,0.06662732,122.0
33,0.0629417032738864,0.06612119221992,0.12961192,191.0
34,0.0320398514554042,0.0336374926265947,0.07257748,165.0
35,0.1141835461906149,0.1081821821455032,-0.015916727,41.0
36,0.0653218476086619,0.0706579814811218,0.1331152,183.0
37,0.0199585680793454,0.0198078285298879,-0.023356106,38.0
38,0.0662807263943948,0.067501906222478,-0.035020884,112.0
39,0.0481219146325918,0.0493860800349437,0.05187439,47.0
40,0.0461147373444828,0.0413091885385162,0.086769536,86.0
41,0.0579425551061736,0.0648670624170021,0.016335249,52.0
42,0.0633983450277012,0.0703939360225068,0.39305902,31.0
43,0.0356092834688797,0.0313396437609354,0.36783686,98.0
44,0.027213519048122,0.0222463702816057,0.36783686,65.0
45,0.0106349130920406,0.0104331654583014,0.00048547777,38.0
46,0.0464042153888613,0.041555707072679,-0.024367927,281.0
47,0.0457944253833448,0.0417005606976821,0.10825268,114.0
48,0.0661967284916762,0.0628818598879735,0.032292508,10.0
49,0.0828019060838969,0.0847226035177598,0.39305902,12.0
50,0.0394871503154039,0.0508904387585361,0.39305902,30.0
51,0.046977875584413,0.0442987126645366,0.21372855,130.0
52,0.0,0.0,0.131973,152.0
