,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1850,0.44522008,0.71077389,1.07967818,-0.08818605,-0.17991601,-0.40436503,-0.67065114,-0.25226843,-0.74008179,-0.2072441,0.29212743,0.46699697,-0.05434664,-0.20041583,0.15706392,-0.10602613,0.03141755,0.06279998,0.08877085
1851,-3.49121714,1.01103616,3.12661719,-0.36719531,3.97244954,1.22032499,-1.18490529,0.43896529,-1.46502602,-0.81931204,1.19153571,-0.51672089,2.43438125,0.62440449,0.17829689,1.06465697,0.0211784,0.03721245,0.07890654
1852,-0.13569981,0.79250932,0.72284681,-0.60704195,-0.08956342,-0.19156028,-0.14699209,-0.47441867,0.16628711,-0.39450619,-0.09334531,0.08218255,-0.11732149,-0.10801004,0.70513344,-0.03740609,0.00528679,0.0259737,0.0
1853,-0.08636756,0.66485691,0.06134486,0.02577299,-0.16305225,-0.11357412,-0.37998879,0.1820149,-0.51869494,-0.89649403,0.11940546,0.41482475,0.32008797,0.33812776,0.15413256,-0.26538402,0.0,0.01541982,0.04279684
1854,0.27409706,0.31203535,0.59839302,0.09475255,-0.19114403,-0.001151,-0.27005851,0.14268242,-0.30479899,-0.09415404,0.44334337,0.79740518,0.40358782,-0.09355983,-0.46022582,-0.62690455,0.00528553,0.41352022,0.02470726
1855,-0.02028474,0.71625262,0.41074461,0.02115458,0.21635269,-0.58003819,-0.77317214,-0.13330866,-0.02575773,0.12553984,0.61657172,0.60681421,-0.22103222,0.00298237,0.08738341,-0.46981344,0.0,0.0450789,0.02839638
1856,0.21528402,0.28555691,0.1641642,0.47197703,0.41854346,-0.30509171,-0.25117743,-0.17273861,0.09732229,0.23299548,0.39935392,-0.17350474,-0.43561441,-0.06679912,-0.10569918,-0.35701439,0.00528532,0.03578485,0.01974103
1857,0.03972638,0.48470879,-0.08250175,-0.17318054,0.46494168,-0.5301972,-0.97015929,-0.14709303,-0.73168737,-0.62101042,0.18083449,0.29674321,-0.10469867,0.25413099,0.36171117,-0.49270335,0.01590114,0.00428931,0.04843104
1858,0.34056976,0.44075233,0.80803359,-0.27167854,-0.37451854,-0.35661063,-0.82858837,-0.17517921,-0.38425389,-0.07921449,0.50686836,0.77940995,0.46531066,-0.04475647,-0.09890866,-0.0440917,0.01059121,0.00480728,0.02687122
1859,0.63015574,0.8558352,1.29952812,-0.01929339,-0.14547071,-0.20373885,-1.1277386,-0.40416417,-0.97772461,-0.59335268,1.26489782,1.03597665,-0.08150142,0.04310384,0.2652995,-0.62908447,0.00531314,0.00716756,0.00745535
1860,0.11021531,0.03400888,0.61292404,-0.41627118,-0.14524709,-0.05033076,-0.39133269,-0.09823263,-0.03720206,-0.12732226,0.31230608,0.31326249,0.13774103,-0.24719496,-0.13437545,-0.19117403,0.02617118,0.0600763,0.07737908
1861,0.28043735,-0.07321274,0.10039454,-0.05860811,0.13515688,0.0430789,-0.18741335,0.34991616,0.58680815,0.09199173,-0.0145185,0.23811495,0.53086108,-0.07235497,-0.14463222,-0.33416438,0.01059319,0.03812351,0.22062726
1862,0.15982854,-0.01871714,0.68290114,-0.44866118,-0.25437087,0.1204766,-0.53800482,0.30686125,-0.15940611,-0.12515065,0.15056531,0.87680161,0.58249545,0.1113264,0.47599059,-0.34237131,0.01584633,0.01757004,0.14769211
1863,0.09452605,-0.20371355,0.2762228,0.06150152,-0.19669965,0.14781694,0.39359462,-0.26597047,-0.12348758,-0.00237409,0.167537,-0.05574882,0.36655959,-0.17976633,-0.11297314,-0.05667576,0.0,0.00376223,0.01918055
1864,0.14258499,0.62757427,0.09118341,-0.18640724,0.32308158,-0.15085056,-0.39444709,0.18121575,-0.51144922,-0.11193924,0.28756487,0.70219874,0.05553056,-0.07514894,-0.00403275,-0.52664953,0.02117775,0.00484428,0.07765443
1865,0.69154966,0.65588719,0.31495166,-0.12781978,0.02324868,-0.01422368,-0.62700045,-0.01851799,-0.534706,-0.18947013,0.36625853,0.35076869,0.4995355,-0.07067198,0.0380236,-0.15290077,0.0,0.01184781,0.08852094
1866,0.16064537,1.56396866,0.38943398,-0.46657914,-0.00176508,0.03260658,-1.42995894,-0.3669014,-0.50644398,-0.79980534,0.78953028,0.65816683,-0.34687781,0.26168126,-0.11320022,-0.46561626,0.00528764,0.00455234,0.02020549
1867,0.04685193,0.71547651,0.33312151,-0.10307587,0.51401925,-0.38033879,0.01827471,0.12533195,-0.1642874,0.07851184,0.36956227,0.27868095,-0.57899141,0.04243856,0.02429061,-0.72898918,0.01053607,0.00615384,0.01295403
1868,0.20317169,0.86757231,0.46534187,-0.80461276,-0.10647745,0.25308329,-1.01364756,-0.29329333,-0.63104302,-0.2459144,0.23390621,0.71203369,0.11564378,0.7312941,0.01924069,-0.04789509,0.02654989,0.00729263,0.04736417
1869,-0.28286085,0.57318848,0.3559615,-0.63023186,-0.0070261,-0.20476924,-0.94168937,-0.23641393,-0.31312239,-0.50063956,0.19924633,1.16285992,0.31256226,0.82986051,0.43881693,-0.55975181,0.45093802,0.0043398,0.00872827
1870,-0.02210625,0.06821287,0.36704859,-0.11713671,-0.30732262,-0.24554567,-0.34903818,0.08587797,-0.39764157,0.00667922,0.44316912,0.66240937,0.46436808,-0.21486649,-0.23490849,-0.32490247,0.01593821,0.08327535,0.09715043
1871,0.26679361,0.05811443,0.20909204,0.25376782,-0.15515335,-0.07414483,-0.45672259,-0.05119235,-0.60110277,-0.34306809,0.28759164,0.29983345,0.53528678,-0.16185956,-0.16216685,-0.50334394,0.0156637,0.00175176,0.05148307
1872,0.12160929,0.0504506,0.43410951,-0.29934961,-0.39044094,-0.2403098,-0.41965884,-0.24163228,-0.74203831,-0.16277444,0.40321791,0.51461089,0.6084742,0.16472636,-0.28979445,-0.2101751,0.01060803,0.10525526,0.00522591
1873,0.89329636,1.12622464,1.11390555,0.30688608,0.2722716,-0.05658151,-0.51422328,-0.27453393,-0.38423178,0.18828309,0.54410744,0.44846177,-0.300381,0.44401407,0.49188524,-0.21830341,0.0,0.00198037,0.02436308
1874,0.22263521,0.48929819,0.39970809,-0.18461266,-0.25994736,-0.49932221,-0.16345045,-0.45863733,-0.46495447,-0.18609941,0.96076542,0.30163509,0.47384745,-0.09503281,-0.02420542,-0.10795199,0.01062076,0.123357,0.02019599
1875,0.16890071,0.31262714,0.25167441,-0.44304326,-0.55631566,-0.37306049,-0.46983474,-0.16818525,-0.25072318,0.09105807,0.77374595,0.25677711,0.80437273,-0.14985597,-0.44155645,0.09091645,0.01062491,0.00203292,0.03135818
1876,0.04403232,0.95403361,0.1364951,-0.62476695,-0.73973876,-0.68995595,-0.25025418,-0.50053334,-0.31135759,0.19670628,0.97200286,-0.15188082,0.76464081,1.34474838,-0.6297639,0.85418981,0.0,0.0136992,0.03758916
1877,-0.34553573,0.30530301,0.29223171,-0.49103159,-0.08488456,-0.14283703,-0.65003055,-0.37993094,0.04812677,0.04490471,0.41585127,0.27217248,-0.23486459,0.14537683,-0.12296648,-0.20848952,0.00531162,0.37468949,0.42348853
1878,-0.43199384,0.98749149,-0.27368799,-0.50703079,0.04362791,-0.29600662,-0.99355233,-0.38493171,-0.01057967,-0.47182941,0.86310297,0.14500099,-0.29754791,0.55673814,-0.06204442,-0.19217084,0.0,0.0,0.14570548
1879,-0.21448559,0.23117465,0.30798802,-0.01800415,-0.36101058,-0.38899004,-0.32567361,0.21208294,-0.53301126,-0.6508804,0.45535067,0.87957406,0.44170538,0.26366696,-0.14130932,-0.32721585,0.01061796,0.05101133,0.0639634
1880,0.2413871,0.62397027,0.3287437,-0.14499888,-0.05557146,-0.28210133,-0.88320351,0.01773853,-0.63643843,-0.48468378,0.65262675,0.74390173,0.35067463,0.06410467,-0.02010399,-0.67180812,0.01052491,0.00462155,0.01538431
1881,-0.27441663,0.52283454,0.16069502,-0.31612593,0.14581241,-0.13420826,-0.39206949,-0.05033366,0.25000998,0.11742701,0.16223805,0.17072168,-0.47830519,0.0565018,0.14391384,0.02189823,0.00531158,0.27453139,0.04494926
1882,-0.19650884,0.43091428,0.20924765,-1.25788879,-0.03943321,0.27099532,-0.5386669,-0.30746043,-0.58686739,-0.58151186,0.32672024,0.17944387,-0.49854147,0.29113302,0.38772598,0.38268882,0.01059507,0.00645648,0.0281918
1883,-0.09683798,0.64139014,0.3328447,-0.94724143,-0.08078843,-0.22113709,-0.06493353,-0.27016991,-0.5274781,-0.37849709,0.06694954,0.3449479,0.00919785,0.05971306,-0.22325173,0.11862594,0.01557458,0.0017687,0.01523295
1884,0.06782228,0.9170894,0.81980741,-0.42015213,0.04859114,-0.17005257,-0.14471886,-0.24540797,0.10959063,-0.14876834,0.26088357,0.40766245,-0.19014087,0.00196593,0.37959018,-0.41538534,0.01062406,0.006414,0.01288663
1885,-0.59136361,0.34931543,0.24221426,-0.54699087,-0.00242761,-0.70975709,-0.10608172,-0.09640206,-0.07727848,-0.12322791,0.54645759,0.84634215,-0.17355707,0.46531782,0.21114655,0.06405972,0.00973377,0.0,0.06523492
1886,-0.1758198,0.38385659,0.13848461,-0.04825832,-0.22803007,-0.1187249,-0.13285397,0.22554705,-0.4879106,-0.47181231,0.32324815,0.80861372,0.58520895,0.2929391,0.0704644,-0.63872755,0.00530703,0.00155316,0.01837722
1887,-0.25451118,0.2857478,0.35360262,-0.00901086,-0.19012405,-0.17702751,-0.42419961,-0.01550449,-0.56072664,-0.07088111,0.25626448,0.82986003,0.14267908,0.04195504,-0.18621276,-0.60399705,0.0312898,0.00163883,0.04719815
1888,-0.29730177,0.22539197,-0.07432941,0.28954545,-0.26739836,-0.03154904,0.07730091,0.29860792,-0.18023223,-0.66108382,-0.06302565,0.23486236,0.2255868,-0.04990049,-0.382337,0.09234565,0.0,0.00428287,0.01685688
1889,-0.50523537,0.49676546,-0.06557567,0.03254044,-0.24263695,-0.60709357,0.16591959,0.1298347,-0.09798228,-0.77566278,0.18842542,0.45575705,-0.10417562,0.30229938,-0.52706867,0.77904248,0.01061043,0.02072752,0.09062691
1890,-0.16479893,0.70055526,0.3305569,-0.19626781,-0.20139375,-0.66544372,-0.08010492,0.08456603,-0.50811142,-0.90690285,0.25736937,0.5604133,-0.13510349,0.41611618,-0.20425278,0.53965479,0.00531007,0.02740948,0.01104025
1891,-0.18452004,0.23038717,0.255375,0.09575611,-0.40615931,-0.21892528,0.15738872,0.04760769,-0.18232484,-0.57074869,0.07040855,0.3524023,0.35677588,-0.14075987,-0.23461115,0.09736308,0.0,0.05079316,0.0927607
1892,-0.13939199,0.1747866,0.24276993,0.09069822,-0.34485656,-0.31448054,0.12462574,0.13244568,-0.10888875,-0.42094412,0.0931378,0.39873531,0.09225575,-0.23740184,-0.78430629,0.485082,0.0,0.53364545,0.38377216
1893,-0.24779569,0.31115189,0.24873862,0.03420549,-0.01089972,-0.46986058,-0.04948061,0.74038208,-0.56148529,-0.83943009,-0.01559218,0.61342913,-0.35024306,0.64599663,0.37302741,0.24266955,0.0,0.01242276,0.09874977
1894,-0.32093737,0.21818465,0.20462669,0.21267328,-0.28100419,-0.27976695,0.16085683,0.36046061,0.04473918,-0.6830281,-0.24737664,0.32187036,0.00793923,0.1804747,-0.25391674,0.4758918,0.01045065,0.17164388,0.03746424
1895,-0.25371233,1.02802026,0.3880941,-0.7447536,-0.07354054,-0.09619805,-0.67120862,-0.12171419,-0.11464927,-0.51138937,-0.21722166,0.43386641,0.03866488,1.0018971,1.05591941,0.01337165,0.00531201,0.04358233,0.06907362
1896,-0.20743358,1.23723078,0.16873366,-0.49211773,-0.12480972,0.62762558,-0.26901415,-0.39009216,0.21144967,-0.53513581,0.30219364,0.31946063,-0.04884072,0.81877142,0.77995968,0.03554242,0.0,0.00054514,0.04951793
1897,0.05314692,0.46145585,-0.34139884,-0.16073199,0.01173964,0.38348383,-0.68662345,-0.01037692,0.54295033,0.46016493,0.10336184,0.33215421,0.55651671,0.04243297,0.37951252,0.2641004,0.0,0.00051415,0.03472493
1898,-0.00409285,1.11881495,0.15034893,-0.66132742,-0.14233659,-0.23969556,-1.02739871,0.08406763,-1.19674981,-1.01021194,1.03834224,0.76085329,0.07429293,0.21828593,0.48351082,-0.66468042,0.00531378,0.00943344,0.02082518
1899,-0.07833195,-0.49615347,0.17059118,0.08750801,-0.11775548,0.23464216,-0.22773901,0.05783767,-0.03771769,-0.1371506,-0.11474752,-0.15894873,-0.15144904,-0.1529303,-0.1399927,-0.14071397,0.01584125,0.0075431,0.06719712
1900,-0.26723322,0.74594623,0.32655269,-0.04617566,-0.131983,-0.41228911,-0.09153192,0.24497116,-0.40080285,-0.73620421,-0.38841432,0.67229146,-0.22505262,0.37348902,-0.22368555,0.54153073,0.01571153,0.0,0.20043418
1901,-0.16222289,1.15238869,0.14786868,-0.69247711,0.59844202,-0.58138168,0.00660864,-0.02767193,-0.76830059,-0.05976723,0.51008731,0.71589339,-0.65056223,0.11082426,0.21440157,-0.75973827,0.00527901,0.00580922,0.02001745
1902,-0.04273837,-0.06895421,0.39583433,-0.26309112,-0.32063809,0.10024388,-0.51234668,0.0121691,-0.09652021,-0.04668818,0.10945705,0.44704896,0.39171776,-0.2189056,-0.4609918,-0.17513993,0.00520374,0.07844294,0.04064455
1903,0.03215079,0.37075904,0.74436504,-0.11723738,-0.6138469,-0.04449226,-0.45621967,0.23194647,-0.48959795,0.13974309,0.15143681,0.6716516,0.41729686,-0.11304048,-0.48343006,-0.07871574,0.0,0.20177484,0.06838106
1904,-0.09941492,-0.05957595,0.31252149,-0.20505011,-0.3109943,-0.68868917,0.05706557,-0.31008816,-0.36200121,0.06656797,0.5215413,-0.07852825,0.2710371,0.06489094,0.2667703,0.34564072,0.01056097,0.00176523,0.08259843
1905,0.12879817,0.00381967,0.1827838,0.02850655,-0.22809505,-0.57876861,-0.19638769,-0.76809007,-0.58028412,-7.53e-06,0.44041142,0.15803452,0.68305278,0.13346319,0.10778582,0.33283088,0.01589773,0.01277351,0.01756836
1906,-0.28340417,0.16548687,0.37829646,-0.3939096,0.00656002,-0.41987702,0.32667598,0.48890242,-0.11026147,-0.85087597,0.17145571,0.692976,-0.35004225,0.63414598,-0.01683505,0.44715059,0.01047087,0.0037742,0.01490468
1907,0.31461972,0.40986764,0.57656896,0.14587764,0.26121163,-0.06607354,-0.05120154,-0.05873433,-0.28524211,0.39527416,0.15515734,0.76401567,-0.04828251,-0.22629352,0.19569789,-0.1311693,0.0,0.00737183,0.00254595
1908,0.19309029,0.55394959,1.05306304,-0.06786305,-0.07975226,-0.08744376,-0.18781991,-0.06306216,-0.28086689,-0.19248997,0.22462046,0.59971416,-0.31070414,0.02836966,0.53326392,-0.08284596,0.0,0.00306045,0.0254713
1909,-0.48385724,0.78630161,0.31758189,-0.05487161,-0.31274182,-0.54893488,-0.20053694,0.31353521,-0.49618736,-0.71691293,-0.30994684,0.83389336,-0.14719628,0.63647985,-0.17430726,0.6258018,0.0,0.39931944,0.02427121
1910,-0.46076521,0.21908894,-0.02432438,-0.92602372,-0.08285849,0.0054479,-0.42729196,0.12717634,-0.17405629,-0.96129221,0.27298698,0.62649828,-0.47995919,0.14499386,-0.17973992,0.62051553,0.00529815,0.0037742,0.03540443
1911,0.62660885,0.25569239,0.53903043,-0.37528494,0.03421324,-0.07605524,-0.62210119,-0.00689166,-0.87942559,-0.40160793,0.38988736,0.67437071,0.52415663,0.60717714,-0.09795002,-0.43544382,0.00528974,0.0,0.00617764
1912,-0.14931737,0.37588808,-0.20318736,-0.50348455,0.08152747,0.13026351,0.14996774,0.10417029,0.03593062,-0.34236282,-0.16385905,-0.13086094,-0.11607392,-0.26912853,0.06771647,0.24985904,0.00528195,0.0089008,0.0444989
1913,-0.2322064,-0.01082335,0.35353997,-0.39472798,-0.04471469,0.24971083,-0.24128646,0.34758428,-0.22501299,-0.66524124,0.13964272,0.4128451,-0.7206251,0.6926406,-0.03876071,0.39945829,0.07403082,0.00697431,0.01753603
1914,-0.24434932,0.92755926,0.01714271,-0.66163176,0.16394028,0.27977461,-0.11431856,-0.00604441,0.02309184,-0.64614868,0.42210877,0.37567481,-0.40365717,0.22777332,0.01387686,-0.22537099,0.01059333,0.00966947,0.01404098
1915,0.1386946,0.43570098,0.90961421,-0.08308426,0.06986569,-0.17330995,-0.08379799,0.02883185,0.44695345,0.05706517,0.04793744,0.39761874,-0.30513543,-0.18965279,0.09761132,-0.09688443,0.01574224,0.00711666,0.05035698
1916,0.33413503,0.63293278,0.49200189,-0.18742904,0.21688686,-0.20511101,-0.31188396,0.1516901,0.11662817,-0.27201119,-0.0749435,0.47671893,-0.06188874,0.40268004,-0.19911255,0.05115142,0.0,0.02337393,0.10450813
1917,-0.20298669,0.63134038,-0.11668606,-0.71467036,0.08679701,0.0844726,0.21387744,-0.10079958,-0.39511862,-0.78636062,0.37909853,0.8100276,0.11580293,-0.11526992,-0.32164419,-0.35534963,0.010558,0.00370362,0.0918394
1918,-0.2426185,0.5940662,0.47616953,0.22091988,-0.22712684,-0.41586334,0.17631239,0.56229568,0.324323,-0.79502243,-0.05643468,0.35890242,-0.25194147,0.77152783,0.11074983,0.64344269,0.01061256,0.13596427,0.01859594
1919,-0.27564555,0.1407257,0.4522323,0.19292693,-0.22405469,-0.02094876,-0.16319257,0.35593584,-0.26841074,-0.32195848,-0.10278112,0.77101135,-0.24406719,0.5484789,-0.12891608,0.41727039,0.0,0.08495922,0.04055019
1920,-0.25835562,0.17463195,0.11573844,0.12558495,-0.00053465,-0.32029861,-0.00605691,0.45650014,0.01876587,-0.68094093,-0.14474303,0.2352359,-0.20710854,0.5058012,-0.21101654,0.26295891,0.01036307,0.0,0.17116407
1921,0.44059804,1.01728094,0.96137023,-0.84324121,0.06562627,-0.29332426,-0.58288515,-0.3035877,-0.22374339,0.25022677,0.4611243,0.59154755,-0.196336,0.15125178,0.12095717,0.00173572,0.01046079,0.02408466,0.01835492
1922,-0.06009161,0.37511662,-0.12501015,-0.43764564,0.41654399,-0.10236688,-0.43608934,-0.30952719,-0.50045204,-0.1502696,0.08472115,0.02772572,-0.24118204,0.13803643,0.1628605,-0.40449941,0.0,0.01380187,0.03078716
1923,0.00710737,0.71263856,0.51961154,-1.04945576,-0.02547152,0.18361998,-0.21172041,-0.25005138,-0.29299834,-0.41090092,-0.09397394,0.57966679,0.05624972,0.29598337,0.32434937,0.10484902,0.0,0.00152559,0.01317797
1924,-0.00857873,0.73347354,0.1070969,-0.77445197,0.78463107,-0.86675072,0.33199331,0.65475917,-0.63904065,-0.26593688,0.31530249,1.01306391,-0.52919781,0.67171192,0.10902128,-0.34831113,0.00523248,0.00119203,0.03470354
1925,-0.18087977,0.07983619,0.20399247,0.32167575,0.11324929,-0.28346694,0.37733337,0.52140045,0.14433694,-0.31719592,-0.19176961,0.32689238,-0.18177082,0.21141449,-0.25431398,0.02375406,0.0,0.00805757,0.00038554
1926,0.24278747,0.36994049,0.66743833,-0.9902001,0.27042353,-0.65490675,0.1896693,0.57270104,-0.56588477,-0.41803765,0.21492827,1.17475855,-0.07247191,0.2894246,0.22950311,0.18763405,0.01060728,0.0016883,0.02500272
1927,-0.31619954,0.32749003,-0.0327797,0.09104282,-0.26798394,-0.49194151,0.08613785,0.11711137,0.19986071,-0.55132395,0.01164623,0.16479982,0.18361747,0.51995987,-0.50341791,0.46254981,0.0,0.64016664,0.32909325
1928,0.07554758,0.60652649,-0.0594589,-0.53856534,0.18110174,0.02359391,-0.05864685,-0.07496672,-0.8365882,-0.68300939,0.08125467,0.40340406,0.3344228,0.55814707,0.00736857,-0.54341096,0.00531225,0.00605864,0.0370528
1929,-0.22948572,0.16004524,0.18373753,0.18806139,-0.36991474,-0.30713609,-0.40522656,0.22098663,-0.53562838,-0.55658495,0.26662847,0.77368492,0.53047019,0.20148496,-0.12605821,-0.46806052,0.01583211,0.02975387,0.14556885
1930,-0.23443447,0.06171814,0.26072389,0.16340411,-0.00041959,-0.32371768,0.15347065,0.6358223,-0.004782,-0.31561571,-0.26118156,0.28309724,-0.27853686,0.13768558,0.02271449,0.23826826,0.0,0.01702745,0.08416411
1931,-0.09928327,0.03193507,0.53349137,0.00937718,-0.6285041,0.05399986,-0.11397032,0.5765124,0.25930709,0.63379771,-0.0116675,-0.09375753,0.3082805,0.54084575,-0.58011949,-0.15257686,0.0,0.01633582,0.07643723
1932,-0.03530826,0.87549376,-0.11594658,0.16449615,0.24462564,-0.5027135,-1.04539025,-0.03158332,-0.77019024,-0.34894881,-0.05119878,0.23195575,-0.14422761,0.01552169,0.0824238,-0.37994093,0.00518322,0.00635221,0.04305343
1933,-0.34111741,0.64799023,0.17785905,0.01028327,0.25129235,-0.77958733,-0.36340061,-0.53325689,-0.42184862,-0.23143859,0.28550479,0.56064159,-0.34300897,0.11413328,0.35167539,-0.02130328,0.0,0.17010549,0.07489467
1934,-0.07874596,0.65966702,0.36936176,-0.05826394,-0.21583435,-0.09798332,0.37721944,0.20927182,-0.08542811,-0.79245377,-0.07940564,0.39385456,0.06355448,-0.154727,-0.08744819,0.14184517,0.00531218,0.00351245,0.03414092
1935,-0.50054616,1.28011966,0.15143728,0.11061188,-0.34679493,-0.24601579,0.03158301,0.14418264,-0.46024957,-0.8063246,-0.31766474,0.7836712,-0.19912349,0.67682213,-0.56586921,0.72491783,0.01559431,0.14933555,0.0
1936,-0.36261448,0.52408528,0.06040337,0.20350759,-0.10973423,-0.22678582,-0.0233557,0.36842585,0.12620768,-0.53889549,-0.34343684,0.52820516,-0.05867172,0.25093544,-0.26498714,0.4820599,0.00529896,5.538e-05,0.08836431
1937,0.0432513,0.42761844,0.70089865,-0.60044652,0.14677769,-0.74633056,0.31248328,0.48654178,-0.74083966,-0.63353431,0.18322307,1.25060761,0.10239875,0.7858845,0.39831635,-0.26971468,0.00529994,0.00245648,0.02105314
1938,0.72358173,0.61933613,0.33178592,-0.13438322,-0.31743655,0.2792114,-0.88727206,0.41551101,-0.34469947,-0.0171766,0.87696946,0.56128967,0.75393873,0.28041616,-0.26659536,-0.26766974,0.0,0.01989632,3.864e-05
1939,-0.10357404,0.60621005,0.16319495,-0.85053766,0.16829449,0.37997997,-0.57821774,-0.45006755,-0.40790156,-0.395964,-0.10928882,0.31515881,-0.23609778,0.44163051,0.21916291,-0.09215731,0.0265505,0.00588809,0.00341975
1940,0.09046815,0.42296982,0.85702902,0.00058545,-0.2851055,-0.32255608,-0.23491697,0.09739744,-0.9160375,-0.71862441,0.33510226,1.12661743,0.43744567,0.80784774,0.16489166,-0.6469723,0.0,0.00468453,0.01763493
1941,-0.4479816,0.18918353,0.02650418,0.09762415,-0.08584739,-0.08612404,0.18578388,0.18190522,0.27762815,-0.12770995,0.22705913,0.56933981,0.18796709,0.01785847,-0.11894396,-0.44408384,0.01593796,0.00391615,0.01501113
1942,-0.0460119,0.72075486,0.4894813,0.00256118,-0.33567518,-0.0121661,-0.06036516,0.52897733,0.17866573,-0.83298761,-0.06287017,0.36500907,-0.12750673,0.64961749,0.07808445,0.70247829,0.00527868,0.00362338,0.03308597
1943,-0.24518262,0.23443225,0.30279696,-0.13714379,-0.03921206,-0.15124319,-0.09185571,0.43536761,0.23907751,-0.72869009,-0.36806068,0.51074851,-0.11938877,0.40037394,0.02114548,0.21301335,0.01583753,0.02166545,0.12576151
1944,-0.06545787,0.05872104,0.0706658,0.02486064,0.19245392,-0.18104641,-0.26368588,0.07548503,0.02790063,0.03595077,-0.04773636,-0.23806153,-0.12711045,-0.24267001,-0.0010573,-0.55686235,0.0,0.01984893,0.01980399
1945,-0.04617513,1.01429367,0.096485,-0.96130848,0.36159644,0.20667017,-0.10918038,0.41794682,-0.05195614,-0.67751843,0.28819999,0.56514686,-0.65299433,0.34434098,0.08007935,0.07661344,0.0105699,0.00447903,0.02513043
1946,-0.04609883,0.58952886,0.4760516,-0.3776269,0.2121038,-0.30416209,0.04620174,-0.17644501,-0.04031251,-0.32976264,-0.16899769,0.69592577,0.29153237,0.25204539,0.6334976,-0.46219081,0.0,0.08077618,0.06544762
1947,0.0075192,0.40285525,0.46459895,0.03859998,0.11146212,-0.32526791,-0.43915528,0.08203781,0.35993716,0.04304027,-0.20532915,0.06330243,-0.18104285,-0.03546223,-0.05629187,-0.29125178,0.03165023,0.0035732,0.01658459
1948,-0.17728531,0.11763293,0.39806461,-0.0327155,-0.32194453,-0.26086289,0.04231468,-0.21795978,-0.04425704,-0.18376885,0.08231609,0.55181026,0.16727132,-0.08946056,-0.57120568,0.45338723,0.01061258,0.2483256,0.14909777
1949,-0.33199677,0.09830426,0.29130828,0.13151546,0.07868501,-0.37166703,-0.17277591,0.57320446,-0.0195904,-0.73123503,-0.02779619,0.35679647,-0.64279449,0.63534558,0.03063366,0.21384172,0.0,0.00089215,0.00939372
1950,0.53215945,-0.39390004,0.15703303,-0.45431292,-0.05349945,-0.22210857,-0.07018673,0.1722292,0.59173799,0.29277426,0.65980393,-0.02510608,0.74111903,-0.0780935,-0.13592441,0.02709883,0.01593313,0.04561148,0.15321815
1951,0.36938024,0.20924595,1.42198586,-0.45643568,-0.02286006,0.46970433,-0.69840765,-0.1281873,-0.44350606,0.55077916,0.43790704,0.93880397,-0.7029016,0.72354442,0.40169317,0.061892,0.01586758,0.09339312,0.03276102
1952,-0.06223404,-0.27527893,0.29399842,0.10899818,-0.27326825,-0.04271163,-0.18912479,0.05450489,0.07430407,0.15719782,-0.03249446,0.3051627,0.44697478,-0.42083284,-0.43686146,-0.30673343,0.01591608,0.09588768,0.23429449
1953,0.59067798,0.70291728,0.57531315,0.06866734,0.10355505,0.04477047,-0.70544058,-0.52948391,-0.70109004,0.27370661,0.4828921,0.43836659,0.01475083,0.14436851,0.55481046,0.4197298,0.01060311,0.0,0.05563098
1954,0.34604225,-0.14356668,0.01425536,0.39063263,0.20004019,-0.41014138,-0.9320125,-0.11622402,-0.20257792,0.42375427,-0.02230106,-0.17921574,0.16376439,-0.15414853,-0.31737575,-0.05653956,0.0159249,0.01459122,0.26985207
1955,0.25722325,0.36405253,0.12532005,0.06269394,-0.3382659,-0.37007293,-1.14065337,-0.03102754,-0.61073154,-0.45430085,0.56550485,0.26387933,0.68482107,0.11932106,-0.04357119,-0.28882983,0.00531291,0.09171488,0.11693548
1956,0.15777515,-0.27138266,0.00356162,0.10785118,0.18259685,-0.41639566,-0.5848636,0.44915894,0.17398055,0.78289694,-0.15481597,-0.06570008,0.26186821,0.54157966,-0.80544943,-0.42765677,0.0,0.1905805,0.0
1957,-0.22224818,-0.42249665,-0.05740939,0.22453515,0.04922347,-0.45686477,-0.2397172,0.16379422,0.17067377,0.66616142,-0.36654219,-0.17392947,0.06048514,0.26499459,-0.33739716,-0.28031665,0.01062916,0.20643124,0.23365313
1958,-0.10613163,-0.33586809,-0.39054495,0.27546877,0.35451791,-0.58468539,-0.43690819,0.20369966,-0.01831227,0.87680304,-0.23245052,-0.12633123,-0.02185443,0.35827202,-0.34539112,-0.13737488,0.00531146,0.44714648,0.09994168
1959,0.49322382,-0.10532678,-0.21623519,0.12685472,0.4401401,-0.03389952,-0.45544344,0.42241341,0.56664318,0.61399883,0.0086452,-0.33662719,0.04421853,0.34320077,-0.16395901,0.12998798,0.02617081,0.02248826,0.0211203
1960,-0.01039815,-0.31815836,-0.15905677,0.08273115,0.31773371,-0.32666627,-0.5898326,0.36273715,0.11914272,0.43931222,-0.32024249,-0.25726113,-0.16918954,0.3232421,-0.43468177,-0.18046938,0.0,0.3977432,0.5812493
1961,-0.09356371,-0.19488974,0.10900982,0.31360632,-0.14641795,-0.07981955,0.19197385,0.08324315,0.25079522,-0.14936398,-0.1210411,0.04376053,0.16739273,-0.21989472,-0.4841193,0.06103441,0.0,0.63910872,0.0
