,0,1,2,3
0,0.0636657459656065,0.0630566963828426,0.03517227,82.0
1,0.0644867411360273,0.0641653334306286,-0.06089408,1019.0
2,0.0606231171036738,0.0603683967554528,-0.04734467,421.0
3,0.0629512625898704,0.0624618652756678,0.0071496516,313.0
4,0.0650785222605291,0.0647074393859835,-0.0041313916,493.0
5,0.0635806396544873,0.062926919460624,-0.06535056,101.0
6,0.0635361520226699,0.0628806621856928,-0.024403691,83.0
7,0.0627719889432301,0.0626084764835202,-0.04159932,273.0
8,0.0651592979539283,0.0650527069994256,0.006738335,9.0
9,0.0685272936347143,0.0692054252688693,0.04370524,86.0
10,0.0622404098019805,0.0617616729820526,-0.0162772,67.0
11,0.0516885412741454,0.0532350261564116,-0.05633276,571.0
12,0.0637194474600222,0.0629577513130783,-6.8992376e-06,872.0
13,0.0662462374054633,0.0658649652147088,-0.038021114,263.0
14,0.0626861251552386,0.0638224458524919,-0.013993416,392.0
15,0.0510097172872221,0.0516933778946997,0.0057820454,276.0
16,0.3689123987191779,0.393515337962851,0.18331002,48.0
17,0.0261054978218429,0.0281478548543805,0.053062722,54.0
18,0.0697304513016249,0.068145716498494,0.20473692,44.0
19,0.0725034710025164,0.0656795094821269,0.21466634,5.0
20,0.0790230835066795,0.0707461784034854,0.27431422,61.0
21,0.0583671470308593,0.0557955900800974,0.6251456,99.0
22,0.054889547976135,0.0554628829308824,1.1004755,102.0
23,0.0589921641849543,0.0583159665395323,1.1004755,69.0
24,0.0611391961764911,0.0560544158435828,1.1004755,60.0
25,0.0426632335835413,0.0441879381335569,1.1004755,60.0
26,0.063513798885956,0.0756406224713603,0.32917643,31.0
27,0.0278821421615406,0.0282629592795129,0.5416286,9.0
28,0.0,0.0,1.1004755,82.0
29,0.179860171742665,0.1707567829638331,0.0559561,59.0
30,0.0072474241682295,0.0090125222757249,-0.061931767,52.0
31,0.0617942643089705,0.0596680482446405,-0.03217504,74.0
32,0.0573523795311124,0.0589704477582795,0.11682615,122.0
33,0.0739808455124096,0.0733823736478948,0.21738347,191.0
34,0.0988432097678031,0.0868483416544848,0.11481245,165.0
35,0.0776618083857769,0.0742365067327206,0.01952125,41.0
36,0.0730048862196553,0.0768783179353643,0.38762414,183.0
37,0.0891613883968952,0.0846579451317611,0.17907423,38.0
38,0.0789006557279141,0.0680802004798557,0.11340156,112.0
39,0.0753819572327413,0.0780843214740486,0.03056752,47.0
40,0.0961312156360021,0.0874330437218772,0.40249893,86.0
41,0.0540250835478063,0.0485681171502733,0.20231819,52.0
42,0.0596198744801471,0.0618101073173474,1.1004755,31.0
43,0.0517912306152435,0.0492221793562171,0.68876237,98.0
44,0.0530489118255655,0.0501688849247304,0.68876237,65.0
45,0.0604097059367222,0.0576629904423198,0.022710415,38.0
46,0.0576957337156606,0.0542464617333242,-0.0078087198,281.0
47,0.0558633876658936,0.0545135262868604,0.21568736,114.0
48,0.0623269890814967,0.0598277130626959,0.20097156,10.0
49,0.0910622921411913,0.0906503690407779,1.1004755,12.0
50,0.0296871918209224,0.0356669407899759,1.1004755,30.0
51,0.0550972120420003,0.0525668683457535,0.6433206,130.0
52,0.1088478979879065,0.1201357912643869,0.64749646,152.0
53,0.0650363261318239,0.062825792171145,0.63323176,86.0
54,0.0570782316177075,0.0584569346828901,0.6339545,40.0
55,0.0448409858706724,0.0428703693262438,1.1004755,93.0
56,0.0730854502514155,0.0729755569883477,0.036009062,30.0
57,0.0632797167492447,0.0638637289811835,-0.054709487,244.0
58,0.0615212699445862,0.0619822754939993,-0.016295735,87.0
59,0.0615978450116715,0.0625323347719198,-0.0039221905,54.0
60,0.078797254277049,0.0762828571426342,0.16401103,125.0
61,0.0977329380592299,0.08765298745883,0.19333404,227.0
62,0.0682871303985714,0.067436021443491,1.1004755,144.0
63,0.0813118194111301,0.1033963371448104,1.1004755,18.0
64,0.0790563100875235,0.0886519980871582,0.4370742999999999,92.0
65,0.0189313142142181,0.0226212469889581,0.3965092,59.0
66,0.0806636550382093,0.0812642170897265,0.13499379,77.0
67,0.1190871369135374,0.1224486421766043,0.62011653,122.0
68,0.0642740644358812,0.0658903102793135,0.30053705,25.0
69,0.0566952350722542,0.0577471728293109,0.6247387,25.0
70,0.0636857423295188,0.0632799194116156,0.06330652,27.0
71,0.0515913801185646,0.0582074225621406,0.60796034,78.0
72,0.048848575134379,0.0519444290985672,0.03664054,71.0
73,0.0,0.0,1.1004755,68.0
74,0.0627285413891276,0.0673742211210852,0.70045793,17.0
75,0.0666540143412198,0.0702750048842024,1.1004755,56.0
76,0.0797211190472594,0.0833643317606849,-0.03503806,127.0
77,0.0674735025434415,0.0629736385972591,0.6196602,137.0
78,0.0497635230668446,0.0524159877008448,0.6936045999999999,496.0
79,0.0558965289623344,0.0566647828689991,1.1004755,43.0
80,0.0639767455406553,0.0633361344208042,-0.0239765329999999,55.0
81,0.0579409971341219,0.0323968044188447,0.14754054,135.0
82,0.0170425128427467,0.0175947353865741,0.62011653,13.0
83,0.0703872563459814,0.070350900825156,0.23811635,35.0
84,0.0653237695363177,0.0599331615486026,0.35205406,82.0
85,0.0761315635863471,0.0771418730274408,0.19330162,48.0
86,0.0651147947374688,0.060750644132582,0.011442704,71.0
87,0.0734055102775096,0.0761280940440905,0.0001528925499999,59.0
88,0.0694905824948666,0.0718736597252882,0.01578732,62.0
89,0.0973492636873907,0.0933194957483042,0.024857795,62.0
90,0.0507323937740881,0.0530379813848187,0.0014045145,36.0
91,0.058696373753492,0.0558302155613016,0.41134298,101.0
92,0.0536854388900792,0.0436147876060916,0.6425884,106.0
93,0.1149851271866027,0.107489023874045,0.14694811,98.0
94,0.0617151780433057,0.05898428982041,0.3658370999999999,25.0
95,0.0492126079666319,0.0494942624256316,0.70045793,65.0
96,0.0523244694800607,0.0517220961164684,0.065631315,87.0
97,0.0,0.0,0.0108068045,145.0
98,0.0753361791952032,0.0738549723297063,0.23195586,43.0
99,0.0995569814052388,0.0784662128113046,0.12177241,71.0
100,0.0681540282630463,0.0689347538969714,0.08789901,165.0
101,0.0555082594271106,0.052703818566857,0.042922717,160.0
102,0.0656640267234777,0.0590888216871902,0.61387753,401.0
103,0.0419520367413209,0.0366853006398815,0.6725937,147.0
104,0.065436390208907,0.0653918258529316,0.72762096,7.0
105,0.0620057186897993,0.0619436040383316,0.05179792,2.0
106,0.0612663460625412,0.0619859111408758,0.063998796,106.0
107,0.0647009156560146,0.0640953972000458,0.009898409,274.0
108,0.0653136345358311,0.0647069877179715,0.0374014379999999,205.0
109,0.0254711622368374,0.0265215648918593,0.590322,43.0
110,0.0458042705531548,0.0283843433971396,0.17728665,92.0
111,0.0456726200592232,0.0378751447795752,-0.0423183959999999,72.0
112,0.0620044076046403,0.0618391893449799,-0.06341838,84.0
113,0.0681325908687296,0.0649589000888169,0.34309596,167.0
114,0.0748161341694475,0.0745571268354426,0.0036839098,40.0
115,0.0615620940996915,0.0620313346210062,0.0591398479999999,126.0
116,0.1142781132408319,0.1094191525894705,0.025710464,123.0
117,0.0837673457948434,0.0802598957936046,-0.056846596,51.0
118,0.0815667604045776,0.0782317549852185,-0.066150926,72.0
119,0.0623280130457133,0.0629262987718779,-0.019149646,77.0
120,0.0624646682727176,0.0623362262290696,-0.027503047,85.0
121,0.0738136228117574,0.0711271899556717,0.011944115,120.0
122,0.0650097049419223,0.0658805479551301,-0.021540321,316.0
123,0.0628039799229423,0.0624848058104016,-0.032299098,311.0
124,0.0634042047424308,0.062662502149729,-0.050569125,28.0
125,0.0594030737743243,0.0602558919975218,0.064356275,48.0
126,0.048981205040462,0.050812000819557,0.72762096,10.0
127,0.0,0.0,0.68876237,3.0
128,0.0672696346089462,0.0664223951672962,0.006655775,97.0
129,0.0681030044166014,0.0671318066866901,0.04389382,39.0
130,0.0466524445789642,0.0490007360440661,0.15248668,121.0
131,0.0877704826505225,0.0883299367969485,-0.0464479359999999,18.0
132,0.0634262470789122,0.0639402446844802,0.05623859,189.0
133,0.0651566318704299,0.0657203263115034,0.0227634889999999,41.0
134,0.0593105345000798,0.0571935520079106,0.0068875253,340.0
135,0.0712853289266418,0.0709196246644355,-0.06275055,404.0
136,0.0648899317444512,0.0645715945634164,0.007130455,67.0
137,0.0715334840933614,0.0771226110811199,-0.040887736,34.0
138,0.0627099019741879,0.0624687479139351,0.005897343,40.0
139,0.0648665829352104,0.0666372630779646,1.1004755,25.0
140,0.0675834300313325,0.0650223266651659,0.62011653,26.0
141,0.0984175073390653,0.0994734574679049,1.1004755,14.0
142,0.0605077656287144,0.0607115389849754,0.009887512,32.0
143,0.0666400493637928,0.0661355609879916,0.027184121,796.0
144,0.0595667301474607,0.0567953342185874,1.1004755,51.0
145,0.0604462778357585,0.0602803876728747,-0.024151456,595.0
146,0.0630366087144113,0.0616500489022386,-0.03315311,638.0
147,0.0617039315244298,0.0617423250411093,0.029012594,83.0
148,0.0617358242179735,0.0617544222606838,0.009442604,71.0
