,0,1,2,3
0,0.0617703671363183,0.0618670198812718,-0.0424178759999999,82.0
1,0.0612468431963455,0.0613852990905825,0.06311678,1019.0
2,0.0541142980871072,0.0540844831607285,0.019941702,421.0
3,0.0626237267603152,0.0629356545531251,0.0255525999999999,313.0
4,0.0658573862066285,0.0662693330494881,0.040404655,493.0
5,0.0630930155335477,0.0630895216252154,-0.04906362,101.0
6,0.0630882168799585,0.0630847664551881,-0.059267614,83.0
7,0.0612395855913746,0.0616951971096364,-0.0252591039999999,273.0
8,0.0615104866960493,0.0613428053800458,0.02146896,9.0
9,0.0599585841687645,0.060167087845941,-0.038037963,86.0
10,0.0656959757989729,0.0654302834240199,-0.046217445,67.0
11,0.0557891421641889,0.0569937664080403,0.042569958,571.0
12,0.0659363287804168,0.0655669496417492,-0.0260594,872.0
13,0.0645660927742952,0.0645202487331232,-0.047472477,263.0
14,0.0593800637132937,0.0605931702355246,0.04444559,392.0
15,0.062406010546123,0.0632349437122732,-0.044079192,276.0
16,0.0217261716591358,0.0235959920579158,-0.0037748665,48.0
17,0.0397676409794366,0.0436057203596145,-0.047569357,54.0
18,0.0646694619890932,0.0640980817501515,-0.0876555,44.0
19,0.0624734379977375,0.0593655380896812,0.050975703,5.0
20,0.051955235078599,0.0446206051101509,-0.08662415,61.0
21,0.0942298437391323,0.0876261611202623,-0.08717941,99.0
22,0.0901992344037989,0.0859269229203627,-0.12015638,102.0
23,0.1242882590565232,0.1118952228090312,-0.12015638,69.0
24,0.1038305375837246,0.0938436604331418,-0.12015638,60.0
25,0.0361854531053178,0.0359534948214774,-0.12015638,60.0
26,0.0,0.0,0.022276402,31.0
27,0.0502833900104153,0.0488959820740031,-0.111476034,9.0
28,0.0988857633605411,0.0783320316070945,-0.12015638,82.0
29,0.2147917334087932,0.1956219806014454,-0.05881146,59.0
30,0.005591219200198,0.006489762749569,-0.035316687,52.0
31,0.0374124558131871,0.0381569939570798,-0.03265817,74.0
32,0.0335419036727841,0.034673141386972,0.032071847,122.0
